Cause	Effect
G7072	G7777
EG10533	G7777
G7072	EG10502
EG10164	EG10502
G7072	EG11270
EG10547	EG11270
EG10440	EG11270
EG10441	EG11270
G7072	G7387
G7072	EG10489
EG10338	EG10489
EG10061	EG10489
G7072	EG11534
EG10547	EG11534
EG11534	EG11534
G7072	EG12407
G7072	EG10466
EG10164	EG10466
EG10317	EG10466
G7072	EG11972
EG10440	EG11972
EG10441	EG11972
EG10547	EG11972
EG12386	EG11972
G7072	EG10462
G7072	EG10461
EG10087	EG10461
G7072	EG11505
G7072	EG11798
EG10164	EG11798
G7072	EG10438
EG10164	EG10438
G7072	EG11836
G7072	EG10431
EG10681	EG10431
G0-8872	EG10431
G7072	EG10428
G0-8872	EG10428
G7072	G7055
EG10457	G7055
EG10070	G7055
G7072	G7331
G0-8897	G7331
G7331	G7331
G7072	M009
G7331	M009
G7072	G7446
EG12335	G7446
G7072	EG11359
G6882	EG11359
EG10359	EG11359
EG10457	EG11359
G7072	EG12173
G6882	EG12173
EG10359	EG12173
EG10457	EG12173
G7072	G7707
G6882	G7707
EG10359	G7707
EG10457	G7707
G7072	G7706
G6882	G7706
EG10359	G7706
EG10457	G7706
G7072	EG10600
EG10547	EG10600
G7072	EG10412
EG10681	EG10412
G7072	EG10965
G7072	G6283
G6276	G6283
G7072	EG10402
EG10164	EG10402
EG10440	EG10402
EG10441	EG10402
EG10061	EG10402
EG30098	EG10402
G7072	EG10398
EG10164	EG10398
EG10400	EG10398
G7072	G7542
G7546	G7542
EG10440	G7542
EG10441	G7542
EG11088	G7542
EG10061	G7542
EG10547	G7542
G7072	EG11442
EG10164	EG11442
EG10325	EG11442
EG10800	EG11442
EG11795	EG11442
EG10547	EG11442
G7072	EG12414
EG10164	EG12414
EG12162	EG12414
EG10061	EG12414
G7072	EG12243
EG11966	EG12243
EG10061	EG12243
G0-8914	EG12243
EG10728	EG12243
EG12243	EG12243
EG11544	EG12243
EG12386	EG12243
EG10821	EG12243
EG10317	EG12243
EG12615	EG12243
EG10164	EG12243
EG12301	EG12243
EG12242	EG12243
EG10457	EG12243
EG10325	EG12243
G7072	EG11544
G0-10694	EG11544
EG10061	EG11544
EG10731	EG11544
EG12243	EG11544
EG12242	EG11544
EG11544	EG11544
EG11609	EG11544
G6789	EG11544
EG11356	EG11544
EG10457	EG11544
EG10164	EG11544
G7072	EG10348
EG10353	EG10348
EG10164	EG10348
G7072	G7033
EG10020	G7033
G7072	EG10841
EG10320	EG10841
EG10319	EG10841
G7072	EG10321
EG11544	EG10321
EG10457	EG10321
G6165	EG10321
G7072	G7949
EG10681	G7949
EG10359	G7949
G7072	EG10297
EG10457	EG10297
EG10325	EG10297
EG10359	EG10297
G7072	G7961
EG10164	G7961
G6706	G7961
EG11212	G7961
G7072	EG11858
G0-17009	EG11858
G7072	EG12738
G6346	EG12738
EG10164	EG12738
EG12739	EG12738
G7072	EG11609
EG11609	EG11609
EG10457	EG11609
G7072	G7292
EG10070	G7292
EG10636	G7292
G7072	G7233
EG11609	G7233
EG10325	G7233
G7072	G6483
G7072	G0-9562
G0-8866	G0-9562
EG10672	G0-9562
G7072	G0-41
G7072	G6333
EG10681	G6333
G7072	EG11297
EG10020	EG11297
G7072	EG10248
EG10440	EG10248
EG10441	EG10248
EG10061	EG10248
G0-8867	EG10248
EG10325	EG10248
EG10547	EG10248
G7072	EG10235
EG10490	EG10235
EG10317	EG10235
EG10235	EG10235
G7575	EG10235
G7072	G7565
G7563	G7565
G7072	G6110
G6109	G6110
G6110	G6110
EG10533	G6110
G7072	G6628
G6628	G6628
G7072	G6627
G6628	G6627
EG10547	G6627
G7072	G6779
EG10385	G6779
G7072	G7038
G7072	EG10211
G7072	EG10206
EG10490	EG10206
G7072	EG11407
EG10164	EG11407
EG10547	EG11407
G7072	EG10196
EG12386	EG10196
G7072	EG10191
EG10184	EG10191
EG10440	EG10191
EG10441	EG10191
G7072	EG10176
EG11421	EG10176
G7072	EG11421
EG11421	EG11421
G7072	EG10173
EG10338	EG10173
G7924	EG10173
EG10061	EG10173
EG10457	EG10173
EG10325	EG10173
G7072	EG12504
G0-8867	EG12504
EG10547	EG12504
EG10061	EG12504
G7072	G7329
EG10164	G7329
EG10457	G7329
EG10547	G7329
G7072	G7394
EG10164	G7394
EG10547	G7394
EG10457	G7394
EG12386	G7394
EG10061	G7394
G7072	EG10160
EG10164	EG10160
G7072	EG13238
G7072	EG12151
G7072	EG11791
G7072	EG11792
G7072	EG11250
G7072	G6937
EG10533	G6937
G7072	EG10146
EG10020	EG10146
G7072	EG11531
G0-10694	EG11531
G0-10592	EG11531
G0-16649	EG11531
G7072	EG12335
EG12335	EG12335
G7072	EG12052
EG10325	EG12052
G6395	EG12052
EG10320	EG12052
EG10319	EG12052
EG10643	EG12052
EG11527	EG12052
G7072	EG12058
EG10325	EG12058
G6395	EG12058
EG10320	EG12058
EG10319	EG12058
EG10643	EG12058
EG11527	EG12058
G7072	EG12059
EG10325	EG12059
G6395	EG12059
EG10320	EG12059
EG10319	EG12059
EG10643	EG12059
EG11527	EG12059
G7072	G6088
EG10164	G6088
EG10325	G6088
EG10643	G6088
EG10457	G6088
G7072	G6557
G7619	G6557
EG10547	G6557
EG12386	G6557
G7072	G6312
EG10731	G6312
EG10547	G6312
G7072	G7837
G7072	EG12013
G7072	EG11364
G7072	EG10114
EG10116	EG10114
G7948	EG10114
EG10821	EG10114
EG10531	EG10114
EG10164	EG10114
EG11554	EG10114
EG10317	EG10114
EG10457	EG10114
G7072	EG10113
G0-8872	EG10113
G7072	EG11181
G7072	EG30022
G7072	EG30020
G7072	EG10091
EG10093	EG10091
EG10547	EG10091
G0-8867	EG10091
G7072	EG10078
EG10957	EG10078
EG11042	EG10078
G7072	EG10077
EG10482	EG10077
G7072	EG10076
G7072	EG30014
EG10317	EG30014
G7072	EG11159
EG10547	EG11159
EG10490	EG11159
G7072	EG10057
EG10164	EG10057
EG10054	EG10057
EG30098	EG10057
G7072	EG10056
EG10164	EG10056
EG10054	EG10056
G7072	G6764
G7072	EG10046
EG10325	EG10046
EG10164	EG10046
EG10317	EG10046
EG10547	EG10046
G7072	EG10041
EG10164	EG10041
G7072	EG10039
EG10728	EG10039
G7072	EG11363
G7072	G6276
G7072	G7242
EG12094	G7242
G7072	EG11384
EG10681	EG11384
EG10588	EG11384
G7072	EG10266
EG10325	EG10266
EG10457	EG10266
G7072	EG10023
EG10440	EG10023
EG10441	EG10023
EG10338	EG10023
EG10547	EG10023
EG10061	EG10023
EG10164	EG10023
EG10491	EG10023
G7072	G6670
G7072	G7763
G7072	G7637
G7072	G7469
G7072	G0-10459
G7072	G6840
G7072	G6642
G7072	G6166
G7072	G7887
G7072	G7886
G7072	G7835
G7072	G7833
EG10547	G7833
G7072	EG11951
G7072	EG11941
G7072	EG11917
G7072	EG11913
G7072	EG11725
G7072	EG12271
G7072	EG12249
EG10547	EG12249
EG10061	EG12249
G7072	EG12248
G7072	EG12225
G7072	EG12217
G7072	G7722
G7072	G7695
EG10547	G7695
G7072	G7669
EG10070	G7669
G7072	G7655
G7072	G7618
G7072	EG12720
EG12386	EG12720
G7072	G7597
G7072	EG12657
G7072	G7552
G7072	G7538
G7072	G7518
G7072	G7471
G7072	G7461
G7072	EG12373
G7072	G7437
G7072	G7360
G7072	G7235
EG11609	G7235
EG12386	G7235
G7072	G7234
EG11609	G7234
G7072	G7189
G7072	G7178
G7072	G7177
G7072	EG12027
G7072	EG12105
G7072	EG11991
EG12386	EG11991
G7072	G7089
G7072	G7040
G7072	G7004
G7072	G6928
G7072	G6916
G7072	G6915
G7072	G6903
G7072	G6860
EG10547	G6860
G7072	EG11640
EG10547	EG11640
G7072	G6757
G7072	G6756
EG10325	G6756
EG10164	G6756
G7072	G6601
G7072	G6629
EG12386	G6629
G7072	G6614
EG12386	G6614
G7072	G6513
G7072	G6467
G7072	EG12702
G7072	EG11242
G7072	EG11241
EG11618	EG11241
EG10325	EG11241
G7072	G6404
G7072	G6400
G7072	G6399
G7072	G6398
G7072	G6354
G7072	G6351
EG10531	G6351
G7072	G6335
G7072	G6326
G7072	G6300
G7072	EG11097
G7072	G6228
EG10547	G6228
G7072	G6216
G7072	G6158
EG10547	G6158
G7072	G6108
G7072	EG11649
G7072	EG12138
G7072	EG12274
G7072	G7031
G7072	G7091
G7072	G0-9621
G7072	EG10992
G7072	EG10935
EG10215	EG10935
EG11447	EG10935
G7072	G7008
G7072	EG11794
G7072	G6416
G7072	EG12134
EG10672	EG12134
G7072	EG10839
G7072	G7431
G7072	EG12114
G7072	G7415
G7072	G6697
G7072	G6819
G7072	G6954
G7072	G7063
G7072	EG10246
G7072	EG11343
G7072	EG11334
G7072	G7463
G7072	G7003
G7072	G6104
G7072	EG10017
G7072	EG11578
G7072	EG10405
EG10070	EG10405
EG10547	EG10405
G7072	G7865
G7072	EG11859
G7072	EG11613
EG11615	EG11613
G7072	G6480
G6882	G6480
G7072	EG11639
G7072	EG10231
G7072	EG10213
G7072	EG10212
G7072	EG10043
G7072	G6760
G7072	EG11727
G7072	EG11726
EG11218	EG11726
G7072	EG10124
G7072	EG10027
EG11218	EG10027
EG10061	EG10027
EG10325	EG10027
G0-17009	EG10027
G7072	G6671
EG10164	G6671
G7072	G6706
EG10164	G6706
G7575	G6706
EG10728	G6706
EG11212	G6706
G7072	G6755
G7072	G6754
G7072	G6753
G7072	G6752
G7072	G6751
G7072	EG10372
EG10490	EG10372
EG10325	EG10372
EG10359	EG10372
EG10164	EG10372
EG10547	EG10372
EG12386	EG10372
EG30098	EG10372
G7072	EG11330
EG10164	EG11330
EG10547	EG11330
EG10457	EG11330
EG12386	EG11330
G7072	EG10361
EG10164	EG10361
EG10547	EG10361
EG10457	EG10361
EG12386	EG10361
G7072	EG11329
EG10164	EG11329
EG10547	EG11329
EG10457	EG11329
EG12386	EG11329
G7072	EG10375
EG10093	EG10375
G7072	EG11199
EG11084	EG11199
EG10093	EG11199
G7072	EG10093
EG10093	EG10093
G7072	EG11971
EG10164	EG11971
EG10061	EG11971
EG10200	EG11971
G7072	EG11327
EG10800	EG11327
G7072	EG11326
EG10800	EG11326
G7072	EG10944
EG10164	EG10944
EG10547	EG10944
G7072	EG10403
EG11966	EG10403
EG11449	EG10403
EG10547	EG10403
EG11544	EG10403
EG10440	EG10403
EG10441	EG10403
EG10359	EG10403
EG10325	EG10403
EG10164	EG10403
EG10070	EG10403
G7072	EG10404
EG11966	EG10404
EG11449	EG10404
EG10547	EG10404
EG11544	EG10404
EG10440	EG10404
EG10441	EG10404
EG10359	EG10404
EG10325	EG10404
EG10164	EG10404
EG10070	EG10404
G7072	EG11514
EG11966	EG11514
EG11449	EG11514
EG10547	EG11514
EG11544	EG11514
EG10440	EG11514
EG10441	EG11514
EG12386	EG11514
EG10531	EG11514
EG10359	EG11514
EG10325	EG11514
EG10164	EG11514
EG10070	EG11514
G7072	G7072
EG10385	G7072
EG10547	G7072
EG10359	G7072
EG10325	G7072
EG10547	EG10627
EG10547	EG11160
EG10547	G6255
EG10547	EG10613
EG10547	EG12427
EG10164	EG12427
G6395	EG12427
EG10547	EG11344
EG10547	EG30058
EG10317	EG30058
EG10547	EG10587
EG10591	EG10587
EG10359	EG10587
EG10547	EG11880
EG10547	EG10566
EG10061	EG10566
EG10164	EG10566
EG10547	EG10464
EG10547	G6465
EG10821	G6465
EG10547	EG11306
EG10547	EG10531
G6882	EG10531
EG12123	EG10531
G7948	EG10531
EG10821	EG10531
EG10531	EG10531
EG11554	EG10531
EG10457	EG10531
G7072	EG10531
EG10531	G6351
G7072	G6351
EG10531	EG11514
EG11966	EG11514
EG11449	EG11514
EG10547	EG11514
EG11544	EG11514
EG10440	EG11514
EG10441	EG11514
EG12386	EG11514
EG10359	EG11514
G7072	EG11514
EG10325	EG11514
EG10164	EG11514
EG10070	EG11514
EG10531	G7551
G7072	G7551
EG10531	G7550
EG10531	G7430
EG11554	G7430
G6882	G7430
EG10164	G7430
EG10457	G7430
EG12386	G7430
EG10531	G7429
EG11554	G7429
G6882	G7429
EG10164	G7429
EG10457	G7429
EG10531	G7428
EG11554	G7428
G6882	G7428
EG10164	G7428
EG10457	G7428
EG10531	G7427
EG11554	G7427
G6882	G7427
EG10164	G7427
EG10457	G7427
EG10531	G7426
EG11554	G7426
G6882	G7426
EG10164	G7426
EG10457	G7426
EG10531	G7425
EG11554	G7425
G6882	G7425
EG10164	G7425
EG10457	G7425
EG10531	EG12845
EG11554	EG12845
G6882	EG12845
EG10164	EG12845
EG10457	EG12845
EG10531	G7047
EG10230	G7047
EG10531	G7948
EG10457	G7948
EG10531	G7947
EG10457	G7947
EG12386	G7947
EG10531	EG10133
EG12008	EG10133
EG10133	EG10133
EG10325	EG10133
EG12386	EG10133
EG10672	EG10133
EG10457	EG10133
EG10531	EG10114
EG10116	EG10114
G7948	EG10114
EG10821	EG10114
EG10164	EG10114
G7072	EG10114
EG11554	EG10114
EG10317	EG10114
EG10457	EG10114
EG10531	EG10115
EG10116	EG10115
G7948	EG10115
EG10821	EG10115
EG10164	EG10115
EG11554	EG10115
EG10317	EG10115
EG10457	EG10115
EG10531	EG10116
EG10116	EG10116
G7948	EG10116
EG10821	EG10116
EG10164	EG10116
EG11554	EG10116
EG10317	EG10116
EG10457	EG10116
EG10531	EG10531
G6882	EG10531
EG12123	EG10531
G7948	EG10531
EG10821	EG10531
EG11554	EG10531
EG10457	EG10531
EG10547	EG10531
G7072	EG10531
EG10531	EG11575
EG10531	EG11576
EG10531	EG11577
EG10531	EG11226
EG10547	EG11226
EG10531	EG11280
EG10547	EG11280
G7072	EG11280
EG10547	EG11280
EG10531	EG11280
G7072	EG11280
EG10547	EG11226
EG10531	EG11226
EG10547	G592
EG10547	EG10509
EG10359	EG10509
EG10317	EG10509
EG10547	EG11256
EG10230	EG11256
G6546	EG11256
G6737	EG11256
G7072	EG11256
EG10547	G7923
EG10325	G7923
EG11447	G7923
EG10230	G7923
EG10547	G7272
EG10547	G6360
EG10547	G7583
EG10547	EG11535
EG10440	EG11535
EG10441	EG11535
EG11534	EG11535
EG10547	EG11534
G7072	EG11534
EG11534	EG11534
EG11534	EG11535
EG10440	EG11535
EG10441	EG11535
EG10547	EG11535
EG11534	EG11534
EG10547	EG11534
G7072	EG11534
EG10547	EG11972
EG10440	EG11972
EG10441	EG11972
EG12386	EG11972
G7072	EG11972
EG10547	G6500
EG10547	EG11681
EG10547	G6619
EG10230	G6619
EG10164	G6619
EG10325	G6619
G6882	G6619
EG10317	G6619
EG10457	G6619
EG10547	EG10600
G7072	EG10600
EG10547	EG10599
EG10547	EG10414
EG10547	EG10405
EG10070	EG10405
G7072	EG10405
EG10547	EG10389
EG10440	EG10389
EG10441	EG10389
EG10317	EG10389
EG10385	EG10389
EG10547	EG10387
EG10317	EG10387
EG10164	EG10387
EG10385	EG10387
EG10547	EG12191
EG10385	EG12191
EG12243	EG12191
EG10359	EG12191
EG10325	EG12191
EG10547	EG10386
EG10440	EG10386
EG10441	EG10386
EG10385	EG10386
EG10547	EG10383
EG10317	EG10383
EG10164	EG10383
EG10385	EG10383
EG10547	EG10379
EG10731	EG10379
EG10164	EG10379
EG11447	EG10379
EG10547	G7542
G7546	G7542
EG10440	G7542
EG10441	G7542
G7072	G7542
EG11088	G7542
EG10061	G7542
EG10547	EG10372
EG10490	EG10372
EG10325	EG10372
EG10359	EG10372
G7072	EG10372
EG10164	EG10372
EG12386	EG10372
EG30098	EG10372
EG10547	G0-8914
EG10935	G0-8914
EG10821	G0-8914
EG12243	G0-8914
EG12242	G0-8914
EG10547	EG12242
EG10935	EG12242
EG10731	EG12242
G0-8914	EG12242
EG10728	EG12242
EG11544	EG12242
G6789	EG12242
EG12243	EG12242
EG12301	EG12242
EG12242	EG12242
EG10457	EG12242
EG10325	EG12242
EG12386	EG12242
EG12242	G6786
EG11966	G6786
EG10821	G6786
EG12243	G6786
EG11544	G6786
EG11356	G6786
EG10317	G6786
EG10164	G6786
EG12242	EG11490
EG11966	EG11490
EG10821	EG11490
EG12243	EG11490
EG11544	EG11490
EG11356	EG11490
EG10317	EG11490
EG10164	EG11490
EG10547	EG11490
EG12242	EG11400
EG10821	EG11400
EG10731	EG11400
EG11544	EG11400
EG12615	EG11400
EG11356	EG11400
EG12243	EG11400
EG10547	EG11400
EG10457	EG11400
EG11434	EG11400
EG12242	EG11399
EG10821	EG11399
EG10731	EG11399
EG11544	EG11399
EG12615	EG11399
EG11356	EG11399
EG12243	EG11399
EG10547	EG11399
EG10457	EG11399
EG11434	EG11399
EG12242	EG11398
EG10821	EG11398
EG10731	EG11398
EG11544	EG11398
EG12615	EG11398
EG11356	EG11398
EG12243	EG11398
EG10547	EG11398
EG10457	EG11398
EG11434	EG11398
EG12242	EG11889
G6789	EG11889
EG10821	EG11889
EG11544	EG11889
EG12243	EG11889
EG12386	EG11889
EG10457	EG11889
EG11434	EG11889
EG12242	EG11890
G6789	EG11890
EG10821	EG11890
EG11544	EG11890
EG12243	EG11890
EG10457	EG11890
EG11434	EG11890
EG12242	G0-8914
EG10935	G0-8914
EG10821	G0-8914
EG12243	G0-8914
EG10547	G0-8914
EG12242	G0-16680
EG11609	G0-16680
G0-10694	G0-16680
EG12243	G0-16680
G6789	G0-16680
EG10061	G0-16680
EG10731	G0-16680
EG11544	G0-16680
EG11356	G0-16680
EG10457	G0-16680
EG10164	G0-16680
EG12242	EG12241
EG12243	EG12241
EG11544	EG12241
EG11609	EG12241
G6789	EG12241
EG11356	EG12241
EG10457	EG12241
EG10164	EG12241
EG12242	EG12240
EG12243	EG12240
EG11544	EG12240
EG11609	EG12240
G6789	EG12240
G7072	EG12240
EG11356	EG12240
EG10457	EG12240
EG10164	EG12240
EG12242	EG11544
G0-10694	EG11544
EG10061	EG11544
EG10731	EG11544
EG12243	EG11544
EG11544	EG11544
EG11609	EG11544
G6789	EG11544
G7072	EG11544
EG11356	EG11544
EG10457	EG11544
EG10164	EG11544
EG12242	EG12242
EG10935	EG12242
EG10731	EG12242
G0-8914	EG12242
EG10728	EG12242
EG11544	EG12242
G6789	EG12242
EG12243	EG12242
EG12301	EG12242
EG10457	EG12242
EG10325	EG12242
EG10547	EG12242
EG12386	EG12242
EG12242	EG12243
EG11966	EG12243
EG10061	EG12243
G0-8914	EG12243
EG10728	EG12243
EG12243	EG12243
EG11544	EG12243
EG12386	EG12243
EG10821	EG12243
EG10317	EG12243
EG12615	EG12243
EG10164	EG12243
EG12301	EG12243
EG10457	EG12243
EG10325	EG12243
G7072	EG12243
EG12242	EG50009
EG11966	EG50009
EG12243	EG50009
EG11544	EG50009
EG10061	EG50009
EG10821	EG50009
EG10317	EG50009
EG10457	EG50009
EG12615	EG50009
EG10164	EG50009
EG10325	EG50009
EG10547	EG11490
EG11966	EG11490
EG10821	EG11490
EG12243	EG11490
EG11544	EG11490
EG11356	EG11490
EG12242	EG11490
EG10317	EG11490
EG10164	EG11490
EG10547	G7832
EG10547	EG10356
EG10164	EG10356
G0-8872	EG10356
EG10325	EG10356
EG10061	EG10356
EG10547	EG10331
EG10325	EG10331
G7826	EG10331
EG10643	EG10331
EG10547	EG10330
EG10325	EG10330
G7826	EG10330
EG10643	EG10330
EG10547	EG11355
EG10457	EG11355
EG10320	EG11355
EG10319	EG11355
EG10440	EG11355
EG10441	EG11355
G6745	EG11355
G6546	EG11355
G6165	EG11355
EG11212	EG11355
EG10547	EG10280
EG10164	EG10280
EG10731	EG10280
G0-8880	EG10280
EG11366	EG10280
EG10672	EG10280
EG10281	EG10280
EG10061	EG10280
EG10547	G7213
EG10281	G7213
EG10061	G7213
EG10547	EG10271
EG10359	EG10271
EG10547	EG12267
G0-8871	EG12267
G0-10671	EG12267
EG10547	EG10258
EG10338	EG10258
EG10547	EG11693
EG10547	EG12232
EG10547	EG10248
EG10440	EG10248
EG10441	EG10248
EG10061	EG10248
G0-8867	EG10248
EG10325	EG10248
G7072	EG10248
EG10547	G6627
G6628	G6627
G7072	G6627
EG10547	EG11643
EG10184	EG11643
EG10020	EG11643
EG11447	EG11643
EG10547	G7049
EG10547	G6673
G0-8882	G6673
G0-8868	G6673
G0-8863	G6673
EG10547	G6972
EG10547	EG10220
EG10317	EG10220
EG10164	EG10220
EG10223	EG10220
EG10200	EG10220
G6395	EG10220
EG10547	EG10216
EG10547	EG10215
EG10215	G6420
EG10215	EG10935
G7072	EG10935
EG11447	EG10935
EG10215	EG11140
EG10533	EG11140
G7072	EG11140
EG10547	EG10184
EG10731	EG10184
EG10184	EG10184
EG10184	G7039
EG10457	G7039
EG10320	G7039
EG10319	G7039
G0-8867	G7039
EG10440	G7039
EG10441	G7039
G6745	G7039
G6546	G7039
G6165	G7039
EG11212	G7039
EG10184	G6934
EG10184	EG10193
EG10457	EG10193
EG10184	EG10183
EG10457	EG10183
EG10184	EG10198
EG10457	EG10198
EG10184	EG10197
EG10457	EG10197
EG10184	EG10195
EG10457	EG10195
EG10184	G6640
EG10184	EG10192
EG10184	EG10184
EG10731	EG10184
EG10547	EG10184
EG10184	G6606
EG11434	G6606
G6602	G6606
EG10184	G6994
EG10184	G7185
EG10184	EG11643
EG10020	EG11643
EG10547	EG11643
EG11447	EG11643
EG10184	G6331
EG10325	G6331
EG10061	G6331
EG10184	G7472
EG10184	G6702
EG10184	EG12358
EG10325	EG12358
G7071	EG12358
EG10440	EG12358
EG10441	EG12358
EG10184	G6476
EG10325	G6476
G7071	G6476
EG10440	G6476
EG10441	G6476
EG10184	G6477
EG10325	G6477
G7071	G6477
EG10440	G6477
EG10441	G6477
EG10184	G6478
EG10325	G6478
G7071	G6478
EG10440	G6478
EG10441	G6478
EG10184	G6479
EG10325	G6479
G7071	G6479
EG10440	G6479
EG10441	G6479
G7072	G6479
EG10184	G7071
EG10385	G7071
EG10547	G7071
EG10184	EG10189
G7924	EG10189
EG10440	EG10189
EG10441	EG10189
EG10184	EG10190
EG10440	EG10190
EG10441	EG10190
EG10184	EG10191
EG10440	EG10191
EG10441	EG10191
G7072	EG10191
EG10184	EG10185
EG10184	EG10194
EG12386	EG10194
EG10184	EG10186
EG10184	EG12423
G7071	EG12423
EG10184	G6219
G7071	G6219
EG10184	G6218
G7071	G6218
EG10184	G6217
G7071	G6217
G7072	G6217
EG10547	EG10012
EG10643	EG10012
EG10325	EG10012
EG10061	EG10012
G0-10677	EG10012
EG10547	EG11210
EG10547	EG11217
EG10636	EG11217
EG10547	EG12854
G0-8866	EG12854
EG10547	G6463
EG10731	G6463
EG10547	EG10158
EG10547	EG12198
EG10164	EG12198
EG10143	EG12198
EG10636	EG12198
EG10547	G7071
EG10184	G7071
EG10385	G7071
G7071	EG12358
EG10325	EG12358
EG10184	EG12358
EG10440	EG12358
EG10441	EG12358
G7071	G6476
EG10325	G6476
EG10184	G6476
EG10440	G6476
EG10441	G6476
G7071	G6477
EG10325	G6477
EG10184	G6477
EG10440	G6477
EG10441	G6477
G7071	G6478
EG10325	G6478
EG10184	G6478
EG10440	G6478
EG10441	G6478
G7071	G6479
EG10325	G6479
EG10184	G6479
EG10440	G6479
EG10441	G6479
G7072	G6479
G7071	EG12423
EG10184	EG12423
G7071	G6219
EG10184	G6219
G7071	G6218
EG10184	G6218
G7071	G6217
EG10184	G6217
G7072	G6217
EG10547	EG12319
EG10547	EG10129
EG10547	G6557
G7619	G6557
G7072	G6557
EG12386	G6557
EG10547	G6312
EG10731	G6312
G7072	G6312
EG10547	EG10105
EG10547	EG10098
EG10547	G6944
EG10385	G6944
EG10070	G6944
EG11366	G6944
EG10547	EG10097
EG10547	EG10096
EG10325	EG10096
EG10359	EG10096
EG10547	EG10092
EG12243	EG10092
G0-8867	EG10092
EG10547	EG10091
EG10093	EG10091
G0-8867	EG10091
G7072	EG10091
EG10547	EG11624
EG10070	EG11624
EG10547	EG11625
EG10070	EG11625
EG10547	EG10079
EG10020	EG10079
EG11042	EG10079
EG10547	EG10072
EG10385	EG10072
EG10061	EG10072
EG10547	EG10071
EG10547	EG10070
EG10061	EG10070
EG10070	EG10070
EG10070	EG11627
EG10070	EG11626
EG10070	EG11625
EG10547	EG11625
EG10070	EG11624
EG10547	EG11624
EG10070	G7645
EG10070	G6170
EG10070	EG11147
EG10070	G7190
EG10547	G7190
EG10070	G6861
EG10070	EG11566
EG10070	EG10520
EG10070	EG11554
EG10547	EG11554
EG11554	EG11554
EG10457	EG11554
EG10070	EG11279
G7072	EG11279
EG10070	EG11822
EG10164	EG11822
EG12431	EG11822
EG10061	EG11822
EG10070	EG11629
EG10385	EG11629
EG10547	EG11629
EG10061	EG11629
EG10070	EG10700
G7072	EG10700
EG10070	EG11252
EG10457	EG11252
EG10070	EG10547
EG11544	EG10547
G7047	EG10547
EG30063	EG10547
G0-8867	EG10547
EG10457	EG10547
EG11212	EG10547
EG10547	EG10547
G7072	EG10547
EG10070	G0-8899
EG10164	G0-8899
EG10070	EG11269
EG10230	EG11269
EG10070	G7055
EG10457	G7055
G7072	G7055
EG10070	EG10405
G7072	EG10405
EG10547	EG10405
EG10070	EG10347
EG10821	EG10347
EG10935	EG10347
EG11084	EG10347
EG11088	EG10347
EG10533	EG10347
EG31115	EG10347
EG10070	G7292
G7072	G7292
EG10636	G7292
EG10070	EG11415
EG10681	EG11415
EG10440	EG11415
EG10441	EG11415
G6420	EG11415
EG10457	EG11415
EG10317	EG11415
EG10070	EG10203
EG10125	EG10203
EG10070	EG10169
EG10800	EG10169
EG10070	EG10084
EG10338	EG10084
EG10325	EG10084
EG11042	EG10084
EG12386	EG10084
EG10070	EG10081
EG10070	G7669
G7072	G7669
EG10070	G6458
EG10070	EG10403
EG11966	EG10403
EG11449	EG10403
EG10547	EG10403
EG11544	EG10403
EG10440	EG10403
EG10441	EG10403
EG10359	EG10403
G7072	EG10403
EG10325	EG10403
EG10164	EG10403
EG10070	EG10404
EG11966	EG10404
EG11449	EG10404
EG10547	EG10404
EG11544	EG10404
EG10440	EG10404
EG10441	EG10404
EG10359	EG10404
G7072	EG10404
EG10325	EG10404
EG10164	EG10404
EG10070	EG11514
EG11966	EG11514
EG11449	EG11514
EG10547	EG11514
EG11544	EG11514
EG10440	EG11514
EG10441	EG11514
EG12386	EG11514
EG10531	EG11514
EG10359	EG11514
G7072	EG11514
EG10325	EG11514
EG10164	EG11514
EG10070	EG10063
EG10547	EG10063
EG10070	G6940
EG10385	G6940
EG10070	G6941
EG10385	G6941
EG10070	G6942
EG10385	G6942
EG10070	G6943
EG10385	G6943
EG10070	G6944
EG10385	G6944
EG11366	G6944
EG10547	G6944
EG10070	EG10068
EG10164	EG10068
EG10070	EG11628
EG10070	EG10452
EG10457	EG10452
EG10385	EG10452
EG10070	EG10007
EG10457	EG10007
EG10385	EG10007
EG10070	EG12125
EG10457	EG12125
EG10385	EG12125
EG10070	EG12124
EG10457	EG12124
EG10385	EG12124
EG10070	EG10066
EG10731	EG10066
EG10070	EG10743
EG10317	EG10743
EG10900	EG10743
EG10164	EG10743
EG10743	EG10743
G0-8870	EG10743
EG10070	EG10914
EG10900	EG10914
EG10317	EG10914
EG10914	EG10914
EG10164	EG10914
EG10070	EG11177
EG10317	EG11177
EG10164	EG11177
EG10070	EG11178
EG10317	EG11178
EG10164	EG11178
EG10070	EG10505
EG10317	EG10505
EG10164	EG10505
EG10070	EG10665
EG10317	EG10665
EG10164	EG10665
G7072	EG10665
EG10070	EG11179
EG10317	EG11179
EG10164	EG11179
G7072	EG11179
EG10070	EG30061
EG10317	EG30061
EG10164	EG30061
G7072	EG30061
EG10070	EG10134
EG10317	EG10134
EG12301	EG10134
EG10061	EG10134
EG10440	EG10134
EG10441	EG10134
EG10800	EG10134
EG10694	EG10134
EG10070	EG10135
EG10317	EG10135
EG12301	EG10135
EG10440	EG10135
EG10441	EG10135
